frame_idx,ms,Pelvis_x,Pelvis_y,Pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightUpperArm_x,RightUpperArm_y,RightUpperArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftUpperArm_x,LeftUpperArm_y,LeftUpperArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,RightUpperLeg_x,RightUpperLeg_y,RightUpperLeg_z,RightLowerLeg_x,RightLowerLeg_y,RightLowerLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToe_x,RightToe_y,RightToe_z,LeftUpperLeg_x,LeftUpperLeg_y,LeftUpperLeg_z,LeftLowerLeg_x,LeftLowerLeg_y,LeftLowerLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToe_x,LeftToe_y,LeftToe_z
2543,1575718894481,0.094054,0.09782,0.928355,0.100214,0.098506,1.028776,0.108796,0.100836,1.139668,0.102264,0.101247,1.241018,0.091535,0.101441,1.341898,0.086275,0.103984,1.482733,0.112168,0.110893,1.583662,0.09417,0.07354,1.42201,0.065638,-0.060219,1.444635,0.053692,-0.317011,1.583093,-0.032007,-0.519412,1.680137,0.083684,0.132215,1.420557,0.006088,0.242668,1.452123,-0.046135,0.480126,1.613747,-0.142557,0.652055,1.75108,0.104582,0.016473,0.928138,0.06229,0.002692,0.502332,0.025101,-0.007016,0.086041,0.180016,0.016122,0.02021,0.083512,0.179165,0.928321,0.037864,0.167581,0.50279,0.007133,0.157068,0.085985,0.160646,0.179256,0.016638
2544,1575718894485,0.094071,0.097849,0.928379,0.100204,0.09853,1.028802,0.108839,0.100873,1.13969,0.102387,0.101307,1.241045,0.091769,0.101536,1.341936,0.0867,0.10413,1.482778,0.112685,0.11105,1.583682,0.094479,0.073662,1.422067,0.065843,-0.060062,1.444769,0.05301,-0.316803,1.58322,-0.032619,-0.518817,1.681092,0.084024,0.132341,1.420608,0.006494,0.242837,1.452185,-0.045865,0.479955,1.614271,-0.142103,0.651399,1.752327,0.104589,0.016501,0.928163,0.062373,0.002718,0.502348,0.025114,-0.007017,0.086064,0.180015,0.016143,0.020208,0.083538,0.179196,0.928346,0.037905,0.167597,0.502813,0.007164,0.157055,0.08601,0.160648,0.17926,0.016604
2545,1575718894489,0.09408,0.097873,0.928407,0.100187,0.098551,1.028831,0.108875,0.100909,1.139715,0.102504,0.10137,1.241075,0.092002,0.101636,1.341978,0.087128,0.104287,1.482824,0.113207,0.111223,1.583704,0.094792,0.073793,1.42213,0.066052,-0.059899,1.444889,0.052263,-0.316651,1.583197,-0.033168,-0.518272,1.681995,0.084365,0.132476,1.420663,0.006913,0.243025,1.452244,-0.045637,0.479849,1.614703,-0.141649,0.650793,1.75352,0.104588,0.016524,0.928191,0.062466,0.002747,0.502367,0.025131,-0.007018,0.086089,0.180015,0.016165,0.020201,0.083559,0.179221,0.928373,0.037959,0.167608,0.502837,0.007193,0.157042,0.086036,0.160649,0.179263,0.016573
2546,1575718894493,0.09408,0.097892,0.928439,0.100156,0.098567,1.028865,0.1089,0.100944,1.139744,0.102614,0.101436,1.241109,0.092232,0.101746,1.342023,0.087563,0.104463,1.482875,0.113737,0.111418,1.583728,0.09511,0.073937,1.422202,0.066267,-0.059724,1.445009,0.05144,-0.316524,1.583111,-0.033681,-0.517791,1.68288,0.084706,0.132623,1.420723,0.00734,0.24323,1.452309,-0.045415,0.479765,1.615145,-0.141204,0.650234,1.754709,0.104576,0.016541,0.928223,0.062564,0.00278,0.502388,0.025151,-0.00702,0.086118,0.180015,0.01619,0.020193,0.08357,0.179242,0.928403,0.038023,0.167612,0.502862,0.007221,0.157027,0.086064,0.16065,0.179267,0.016546
2547,1575718894497,0.094067,0.097909,0.928475,0.100111,0.09858,1.028903,0.108912,0.100979,1.139777,0.102716,0.101507,1.241147,0.092459,0.101865,1.342074,0.088007,0.10466,1.482931,0.114281,0.111639,1.583756,0.095432,0.074098,1.422285,0.066488,-0.059532,1.445143,0.050542,-0.316394,1.583039,-0.034186,-0.517377,1.683775,0.085048,0.132785,1.420789,0.007767,0.24345,1.452385,-0.045167,0.479665,1.615676,-0.140774,0.649711,1.755934,0.104551,0.016556,0.92826,0.062667,0.002816,0.50241,0.02517,-0.007023,0.086148,0.180013,0.01622,0.020188,0.083569,0.179259,0.928438,0.038092,0.167612,0.50289,0.007249,0.157012,0.086096,0.160651,0.179273,0.016522
2548,1575718894501,0.094043,0.097922,0.928515,0.100053,0.098589,1.028945,0.108913,0.101013,1.139814,0.102811,0.101581,1.241189,0.092686,0.101993,1.342129,0.08846,0.104875,1.48299,0.114836,0.11188,1.583786,0.09576,0.074272,1.422376,0.066715,-0.059328,1.445284,0.04958,-0.316273,1.582946,-0.034674,-0.517017,1.684666,0.085393,0.132959,1.420861,0.008199,0.243683,1.452467,-0.044912,0.479567,1.616248,-0.140354,0.649221,1.757172,0.104515,0.016568,0.9283,0.062774,0.002855,0.502435,0.025189,-0.007025,0.086181,0.180012,0.016253,0.020182,0.083559,0.179274,0.928477,0.038167,0.167608,0.50292,0.007275,0.156995,0.086129,0.160652,0.17928,0.016501
2549,1575718894505,0.094012,0.097932,0.928558,0.099986,0.098595,1.02899,0.108907,0.101048,1.139853,0.102901,0.101658,1.241234,0.092913,0.102127,1.342187,0.08892,0.105102,1.483052,0.115402,0.112138,1.583819,0.096093,0.074455,1.422473,0.066949,-0.059115,1.445425,0.048566,-0.316173,1.582797,-0.035135,-0.516699,1.68554,0.08574,0.133142,1.420937,0.00864,0.24393,1.452551,-0.044664,0.47949,1.616812,-0.139937,0.648761,1.758402,0.104471,0.016576,0.928343,0.062885,0.002897,0.502461,0.025211,-0.007029,0.086216,0.18001,0.016287,0.020176,0.083541,0.179286,0.928518,0.038248,0.1676,0.502951,0.007301,0.156977,0.086165,0.160653,0.179287,0.016482
2550,1575718894510,0.093975,0.097939,0.928603,0.099912,0.098599,1.029037,0.108896,0.101081,1.139894,0.102989,0.101736,1.241281,0.093141,0.102266,1.342247,0.089387,0.105337,1.483117,0.115975,0.112406,1.583853,0.096431,0.074645,1.422574,0.067191,-0.058898,1.445561,0.047511,-0.316107,1.582557,-0.035562,-0.516408,1.686383,0.086091,0.133331,1.421015,0.009092,0.244191,1.452632,-0.04444,0.479452,1.617322,-0.139518,0.64833,1.759603,0.104419,0.016581,0.928389,0.063,0.002939,0.502488,0.025234,-0.007033,0.086252,0.180009,0.016323,0.020167,0.083519,0.179295,0.928561,0.038336,0.167589,0.502982,0.007327,0.156959,0.086201,0.160653,0.179295,0.016465
2551,1575718894514,0.093934,0.097943,0.928649,0.099835,0.0986,1.029086,0.108883,0.101113,1.139937,0.103077,0.101814,1.241329,0.093371,0.102406,1.342309,0.08986,0.105578,1.483183,0.116556,0.11268,1.583888,0.096774,0.074839,1.422677,0.067441,-0.058679,1.445685,0.046425,-0.316086,1.582189,-0.035945,-0.516133,1.687182,0.086446,0.133523,1.421094,0.00956,0.244463,1.452707,-0.044255,0.479472,1.61773,-0.139091,0.647924,1.760751,0.104364,0.016583,0.928437,0.063118,0.002983,0.502517,0.025261,-0.007038,0.08629,0.180008,0.016359,0.020155,0.083493,0.179301,0.928605,0.03843,0.167575,0.503014,0.007352,0.156941,0.086238,0.160653,0.179303,0.016449
2552,1575718894518,0.093892,0.097944,0.928697,0.099757,0.098599,1.029135,0.108871,0.101144,1.139981,0.103167,0.101892,1.241378,0.093605,0.102546,1.342371,0.090338,0.105818,1.483249,0.117143,0.112954,1.583923,0.097122,0.075033,1.422779,0.067699,-0.058463,1.445792,0.045321,-0.316122,1.581659,-0.036275,-0.51586,1.687923,0.086806,0.133715,1.421172,0.010046,0.244748,1.452771,-0.044127,0.479569,1.617987,-0.13865,0.64754,1.761826,0.104305,0.016582,0.928487,0.063241,0.003027,0.502548,0.025292,-0.007044,0.086329,0.180009,0.016393,0.020136,0.083468,0.179304,0.928649,0.038532,0.167559,0.503045,0.007377,0.156924,0.086275,0.160652,0.179309,0.016433
2553,1575718894522,0.093851,0.097941,0.928745,0.099681,0.098596,1.029185,0.108862,0.101174,1.140024,0.103261,0.101968,1.241427,0.093843,0.102684,1.342434,0.090822,0.106054,1.483315,0.117733,0.113225,1.583958,0.097476,0.075224,1.422878,0.067967,-0.058254,1.445874,0.044209,-0.316228,1.580931,-0.036543,-0.515575,1.688594,0.087172,0.133905,1.421248,0.010555,0.245044,1.452819,-0.04407,0.47976,1.618047,-0.138189,0.647177,1.762806,0.104246,0.016576,0.928539,0.063367,0.003069,0.502579,0.025329,-0.007052,0.086369,0.180011,0.016425,0.020112,0.083444,0.179304,0.928692,0.038641,0.167542,0.503075,0.007402,0.156908,0.086311,0.160651,0.179315,0.016417
2554,1575718894526,0.093813,0.097935,0.928792,0.099611,0.098592,1.029235,0.10886,0.101201,1.140067,0.103361,0.102041,1.241476,0.094087,0.102817,1.342495,0.09131,0.106282,1.48338,0.118327,0.113486,1.583992,0.097835,0.07541,1.422972,0.068244,-0.058056,1.445926,0.043101,-0.316416,1.579969,-0.036741,-0.515267,1.689179,0.087544,0.13409,1.421321,0.01109,0.245352,1.452847,-0.044102,0.480064,1.617861,-0.137703,0.646832,1.763669,0.104189,0.016568,0.928592,0.063497,0.003111,0.502612,0.025371,-0.007062,0.08641,0.180015,0.016454,0.020079,0.083425,0.1793,0.928734,0.038759,0.167524,0.503102,0.007427,0.156893,0.086345,0.160649,0.179319,0.0164
2555,1575718894530,0.093779,0.097925,0.928839,0.099549,0.098587,1.029283,0.108866,0.101227,1.140109,0.10347,0.102111,1.241523,0.094337,0.102943,1.342555,0.091801,0.106498,1.483443,0.118921,0.113733,1.584025,0.0982,0.075587,1.423059,0.068531,-0.057872,1.445942,0.042009,-0.316697,1.578739,-0.036861,-0.514921,1.689666,0.087924,0.134266,1.421388,0.011654,0.245669,1.452851,-0.044238,0.480501,1.617382,-0.137185,0.646502,1.764392,0.104135,0.016555,0.928646,0.063631,0.00315,0.502645,0.025419,-0.007073,0.086452,0.180022,0.016478,0.020036,0.083413,0.179293,0.928773,0.038885,0.167506,0.503127,0.007452,0.15688,0.086378,0.160646,0.17932,0.016383
2556,1575718894535,0.093753,0.097912,0.928884,0.099498,0.09858,1.02933,0.108883,0.101251,1.140149,0.103589,0.102175,1.241568,0.094596,0.10306,1.342613,0.092294,0.106696,1.483502,0.119515,0.113961,1.584056,0.09857,0.075751,1.423135,0.068829,-0.057707,1.445915,0.040942,-0.317083,1.577204,-0.036892,-0.514526,1.690042,0.088312,0.134432,1.421448,0.012252,0.245997,1.452826,-0.044495,0.481087,1.616562,-0.13663,0.646184,1.764956,0.104087,0.016539,0.9287,0.06377,0.003186,0.50268,0.025476,-0.007086,0.086495,0.180032,0.016496,0.019982,0.083409,0.179283,0.928808,0.039019,0.167488,0.503149,0.007477,0.156868,0.086408,0.160643,0.179319,0.016363
2557,1575718894539,0.093737,0.097895,0.928927,0.099461,0.098574,1.029374,0.108915,0.101272,1.140187,0.10372,0.102234,1.24161,0.094863,0.103167,1.342667,0.09279,0.106874,1.483559,0.120107,0.114165,1.584084,0.098946,0.075901,1.4232,0.069137,-0.057563,1.44584,0.039914,-0.317588,1.57533,-0.036826,-0.514067,1.690292,0.088708,0.134583,1.4215,0.012886,0.246334,1.452769,-0.044888,0.481843,1.615354,-0.136031,0.645877,1.765337,0.104046,0.01652,0.928754,0.063911,0.003219,0.502715,0.025541,-0.007102,0.086538,0.180045,0.016508,0.019915,0.083417,0.179269,0.92884,0.039163,0.16747,0.503167,0.007503,0.15686,0.086434,0.160638,0.179314,0.016341
2558,1575718894543,0.093731,0.097878,0.928966,0.09944,0.098568,1.029414,0.108966,0.101292,1.14022,0.103871,0.102289,1.241649,0.095148,0.103264,1.342716,0.0933,0.107034,1.48361,0.12071,0.114347,1.584109,0.099338,0.076039,1.423252,0.069459,-0.057437,1.445714,0.038911,-0.318233,1.573219,-0.036694,-0.513568,1.690574,0.089122,0.134723,1.421543,0.013562,0.246681,1.452691,-0.04543,0.482773,1.613882,-0.135436,0.645539,1.765722,0.104014,0.016498,0.928806,0.064061,0.003251,0.502748,0.025616,-0.007119,0.086579,0.180062,0.016513,0.019831,0.083438,0.179255,0.928867,0.039316,0.167454,0.50318,0.007529,0.156853,0.086457,0.160632,0.179305,0.016316
2559,1575718894547,0.093734,0.09786,0.929003,0.099434,0.098564,1.02945,0.109035,0.101312,1.14025,0.104041,0.102342,1.241683,0.095454,0.103356,1.342762,0.093831,0.107182,1.483656,0.121334,0.114516,1.584129,0.099752,0.076171,1.423293,0.069793,-0.057321,1.445545,0.037913,-0.319022,1.570974,-0.036525,-0.513059,1.691003,0.08956,0.134859,1.421577,0.01428,0.247039,1.452608,-0.046113,0.483859,1.612281,-0.134879,0.645149,1.766254,0.103988,0.016477,0.928856,0.064222,0.003285,0.502779,0.0257,-0.007135,0.086619,0.180083,0.016512,0.01973,0.083469,0.17924,0.928889,0.039481,0.167439,0.503189,0.007556,0.156849,0.086477,0.160623,0.179292,0.016287
2560,1575718894551,0.093744,0.097841,0.929036,0.09944,0.09856,1.029484,0.109118,0.101331,1.140276,0.104228,0.102392,1.241714,0.095777,0.103443,1.342804,0.094379,0.107319,1.4837,0.121973,0.114672,1.584145,0.100183,0.076298,1.423324,0.07014,-0.057216,1.445336,0.03692,-0.319934,1.568563,-0.036306,-0.512535,1.691502,0.090015,0.134988,1.421604,0.015035,0.247408,1.452514,-0.046917,0.485088,1.61051,-0.13434,0.644729,1.766845,0.103968,0.016454,0.928905,0.06439,0.003319,0.502809,0.025794,-0.007152,0.086656,0.180107,0.016505,0.019613,0.083509,0.179225,0.928908,0.039656,0.167425,0.503194,0.007583,0.156846,0.086493,0.160613,0.179275,0.016256
2561,1575718894556,0.093758,0.09782,0.929069,0.099454,0.098556,1.029517,0.109211,0.10135,1.140301,0.104426,0.10244,1.241744,0.09611,0.103525,1.342844,0.094937,0.107447,1.483741,0.122621,0.114817,1.58416,0.100625,0.076419,1.423348,0.070497,-0.05712,1.445092,0.035931,-0.320948,1.565951,-0.036028,-0.511991,1.691993,0.090483,0.135113,1.421625,0.015821,0.247787,1.452404,-0.047827,0.486444,1.608532,-0.133796,0.644303,1.767406,0.10395,0.016429,0.928954,0.064565,0.003353,0.502838,0.025894,-0.007169,0.086694,0.180135,0.016495,0.019484,0.083556,0.179208,0.928925,0.039839,0.16741,0.503197,0.00761,0.156845,0.086508,0.160601,0.179256,0.016223
2562,1575718894560,0.093776,0.097796,0.929101,0.099473,0.098551,1.029549,0.10931,0.101367,1.140325,0.104629,0.102486,1.241772,0.09645,0.103602,1.342883,0.095499,0.107566,1.48378,0.123271,0.114953,1.584174,0.101073,0.076533,1.423366,0.070863,-0.057036,1.444818,0.034946,-0.322043,1.563106,-0.03568,-0.511423,1.6924,0.090957,0.135232,1.421643,0.016633,0.248178,1.452274,-0.048825,0.487914,1.606309,-0.133227,0.643896,1.767851,0.103934,0.0164,0.929003,0.064743,0.003386,0.502868,0.026001,-0.007189,0.086732,0.180164,0.01648,0.019348,0.083607,0.179188,0.928941,0.04003,0.167394,0.503198,0.007637,0.156845,0.086521,0.160589,0.179234,0.01619
2563,1575718894564,0.093794,0.097767,0.929134,0.099494,0.098543,1.029581,0.109412,0.101381,1.14035,0.104834,0.102528,1.241802,0.096789,0.103675,1.342923,0.09606,0.107679,1.48382,0.123918,0.115082,1.584189,0.10152,0.076643,1.423382,0.071239,-0.056962,1.444518,0.033965,-0.323199,1.559994,-0.035251,-0.510827,1.692644,0.091432,0.135345,1.421659,0.017465,0.248579,1.45212,-0.049895,0.489483,1.603802,-0.13261,0.643529,1.768091,0.103918,0.016366,0.929056,0.064924,0.003416,0.502901,0.026112,-0.00721,0.086773,0.180194,0.016464,0.019206,0.08366,0.179163,0.928955,0.040229,0.167377,0.503197,0.007664,0.156846,0.086533,0.160576,0.179212,0.016157
2564,1575718894568,0.093812,0.097732,0.929169,0.099514,0.098531,1.029616,0.109511,0.101393,1.140377,0.105036,0.102567,1.241832,0.097124,0.103745,1.342964,0.096612,0.107785,1.483861,0.124555,0.115204,1.584205,0.101961,0.076746,1.423397,0.071621,-0.056899,1.444197,0.032986,-0.324396,1.556583,-0.03473,-0.510197,1.69265,0.091902,0.135453,1.421675,0.018313,0.248992,1.451938,-0.051018,0.491136,1.600973,-0.131925,0.643227,1.768038,0.1039,0.016327,0.929111,0.065103,0.003443,0.502937,0.026226,-0.007235,0.086817,0.180226,0.016445,0.019063,0.083713,0.179132,0.928969,0.040433,0.167357,0.503196,0.007691,0.156849,0.086546,0.160564,0.17919,0.016125
2565,1575718894572,0.093826,0.097691,0.929206,0.09953,0.098515,1.029653,0.109605,0.1014,1.140407,0.10523,0.102603,1.241866,0.097448,0.10381,1.343007,0.09715,0.107887,1.483903,0.125176,0.115322,1.584223,0.102391,0.076844,1.423413,0.072009,-0.056847,1.44386,0.03201,-0.325612,1.552838,-0.034106,-0.50953,1.692339,0.092362,0.135556,1.421691,0.019171,0.249416,1.451721,-0.052177,0.49286,1.597783,-0.131151,0.643013,1.767604,0.103879,0.016281,0.929172,0.06528,0.003465,0.502978,0.026342,-0.007263,0.086865,0.180257,0.016426,0.018921,0.083764,0.179095,0.928985,0.040643,0.167335,0.503195,0.007717,0.156852,0.086559,0.160553,0.179169,0.016095
2566,1575718894576,0.093836,0.097642,0.929247,0.099539,0.098493,1.029694,0.109688,0.101404,1.14044,0.105411,0.102635,1.241904,0.097756,0.103872,1.343054,0.097668,0.107985,1.483949,0.125775,0.115438,1.584245,0.102804,0.076936,1.423432,0.072402,-0.056807,1.443512,0.031036,-0.326828,1.548727,-0.033369,-0.508821,1.691635,0.092806,0.135653,1.421711,0.020033,0.249851,1.451467,-0.053357,0.494638,1.594194,-0.130265,0.642911,1.766701,0.103851,0.016227,0.929239,0.065453,0.00348,0.503025,0.026459,-0.007295,0.086919,0.180288,0.016407,0.018785,0.083811,0.17905,0.929002,0.040857,0.167309,0.503195,0.007743,0.156855,0.086573,0.160543,0.179148,0.016068
2567,1575718894581,0.093839,0.097583,0.929294,0.099538,0.098464,1.02974,0.109757,0.101402,1.140479,0.105574,0.102663,1.241946,0.098042,0.103931,1.343106,0.09816,0.10808,1.484,0.126346,0.115552,1.584272,0.103194,0.077022,1.423456,0.072798,-0.056778,1.443157,0.030063,-0.328022,1.544216,-0.032507,-0.508066,1.69046,0.093228,0.135746,1.421735,0.020895,0.250298,1.45117,-0.054538,0.496458,1.590167,-0.129247,0.642945,1.765242,0.103817,0.016164,0.929313,0.065617,0.003489,0.503079,0.026574,-0.007332,0.086979,0.180318,0.016388,0.018657,0.083851,0.178996,0.929021,0.041074,0.16728,0.503197,0.007768,0.156859,0.08659,0.160535,0.179131,0.016044
2568,1575718894585,0.093833,0.097514,0.929346,0.099524,0.098428,1.029792,0.109808,0.101394,1.140525,0.105715,0.102687,1.241995,0.098303,0.103988,1.343163,0.09862,0.108174,1.484056,0.126882,0.115667,1.584305,0.103555,0.077102,1.423488,0.073197,-0.056761,1.442799,0.029091,-0.329175,1.539273,-0.03151,-0.507259,1.688738,0.093624,0.135832,1.421766,0.02175,0.250757,1.450827,-0.055705,0.498304,1.585665,-0.128074,0.643137,1.763139,0.103774,0.01609,0.929395,0.065773,0.003489,0.503142,0.026688,-0.007374,0.087047,0.180345,0.016372,0.018541,0.083882,0.178932,0.929044,0.041294,0.167246,0.5032,0.007792,0.156864,0.086609,0.160529,0.179116,0.016025
2569,1575718894589,0.093817,0.097434,0.929405,0.099493,0.098383,1.029852,0.109837,0.10138,1.140578,0.105828,0.102707,1.242051,0.098531,0.104042,1.343227,0.099042,0.108267,1.484119,0.127378,0.115784,1.584346,0.103882,0.077177,1.423529,0.073596,-0.056756,1.442444,0.02812,-0.330265,1.533863,-0.030367,-0.506397,1.686391,0.093987,0.135914,1.421804,0.022594,0.251227,1.450431,-0.056839,0.500163,1.580649,-0.126727,0.643511,1.760303,0.103721,0.016005,0.929487,0.065917,0.00348,0.503214,0.026798,-0.007422,0.087124,0.180371,0.016358,0.01844,0.083902,0.178856,0.929071,0.041515,0.167207,0.503207,0.007815,0.156868,0.086631,0.160526,0.179106,0.016011
2570,1575718894593,0.093799,0.097336,0.929476,0.099454,0.098325,1.029924,0.109853,0.101357,1.140644,0.105924,0.102722,1.24212,0.098737,0.104095,1.343304,0.099436,0.108365,1.484194,0.127845,0.11591,1.584398,0.104186,0.077249,1.423584,0.074003,-0.056761,1.442091,0.027086,-0.331421,1.527959,-0.029103,-0.505421,1.683592,0.09433,0.135992,1.421854,0.023421,0.251713,1.449978,-0.058039,0.502167,1.575099,-0.125236,0.644058,1.756862,0.103665,0.015903,0.929595,0.06606,0.003463,0.503304,0.026911,-0.007476,0.087218,0.180395,0.016346,0.018352,0.083921,0.178763,0.929107,0.041747,0.167161,0.503222,0.00784,0.156873,0.086662,0.160526,0.179099,0.016005
2571,1575718894597,0.093787,0.097219,0.929564,0.099416,0.098253,1.030013,0.109865,0.101325,1.140727,0.106012,0.102732,1.242205,0.098934,0.104148,1.343396,0.099818,0.108468,1.484284,0.128296,0.116047,1.584465,0.104483,0.07732,1.423654,0.074423,-0.056776,1.441738,0.025951,-0.332748,1.521579,-0.027745,-0.504297,1.680537,0.094668,0.136071,1.421916,0.024234,0.252215,1.449467,-0.059387,0.504419,1.569045,-0.123647,0.644745,1.752991,0.103615,0.015781,0.929725,0.066211,0.003441,0.503413,0.027031,-0.007536,0.087331,0.18042,0.016333,0.018272,0.083947,0.17865,0.929154,0.041997,0.167109,0.503246,0.007866,0.156881,0.086704,0.160529,0.179095,0.016006
2572,1575718894601,0.093778,0.097086,0.929663,0.099376,0.098169,1.030113,0.109871,0.101285,1.140821,0.106092,0.102739,1.242302,0.099118,0.1042,1.343499,0.100183,0.108573,1.484384,0.128729,0.116191,1.584543,0.104769,0.077388,1.423735,0.074852,-0.0568,1.441379,0.024749,-0.334188,1.51476,-0.026287,-0.50306,1.67718,0.094996,0.136147,1.421986,0.025039,0.252733,1.448906,-0.060839,0.506854,1.562523,-0.121955,0.645564,1.748678,0.103567,0.015644,0.929869,0.066366,0.003414,0.503537,0.027156,-0.007602,0.08746,0.180446,0.01632,0.018199,0.083977,0.178522,0.929208,0.042259,0.167051,0.503276,0.007895,0.15689,0.086753,0.160534,0.179094,0.016013
2573,1575718894606,0.093768,0.096941,0.929769,0.099333,0.098077,1.03022,0.10987,0.101239,1.140924,0.106161,0.102741,1.242406,0.099289,0.10425,1.34361,0.100531,0.108678,1.484491,0.129143,0.116337,1.584629,0.10504,0.077451,1.423823,0.075289,-0.056835,1.441012,0.023514,-0.335684,1.507538,-0.024721,-0.501747,1.673476,0.095313,0.136219,1.422063,0.025842,0.253264,1.4483,-0.062353,0.509408,1.555567,-0.120155,0.646504,1.74391,0.103517,0.015494,0.930025,0.06652,0.003381,0.503672,0.027284,-0.007672,0.087599,0.180472,0.016306,0.018133,0.084006,0.178382,0.929267,0.042531,0.166988,0.503311,0.007923,0.156901,0.086807,0.160541,0.179095,0.016024
2574,1575718894610,0.093753,0.096789,0.92988,0.099282,0.097979,1.030332,0.109858,0.101188,1.14103,0.106216,0.102739,1.242515,0.099444,0.104296,1.343724,0.100858,0.108779,1.484602,0.129534,0.11648,1.584718,0.105294,0.077509,1.423915,0.075731,-0.056882,1.440633,0.022281,-0.33718,1.499949,-0.023043,-0.500391,1.669377,0.095613,0.136286,1.422142,0.02665,0.253806,1.447656,-0.063887,0.512018,1.548211,-0.118245,0.647556,1.738673,0.103461,0.015337,0.930186,0.06667,0.003342,0.503813,0.027412,-0.007746,0.087743,0.180497,0.016293,0.018072,0.08403,0.178235,0.929328,0.042806,0.166922,0.503346,0.007951,0.156912,0.086863,0.160549,0.179098,0.016038
2575,1575718894614,0.093729,0.096632,0.92999,0.099221,0.097878,1.030444,0.109835,0.101135,1.141137,0.106257,0.102734,1.242623,0.099581,0.104338,1.343838,0.101164,0.108873,1.484712,0.129902,0.116616,1.584807,0.105528,0.07756,1.424005,0.076174,-0.056941,1.44024,0.021085,-0.338617,1.492031,-0.021244,-0.499029,1.66484,0.095894,0.136346,1.422222,0.027469,0.254358,1.44698,-0.065398,0.514619,1.540492,-0.116219,0.64871,1.732955,0.103397,0.015175,0.930349,0.06681,0.003297,0.503955,0.027539,-0.007824,0.087888,0.180521,0.01628,0.018014,0.084046,0.178083,0.929388,0.043081,0.166854,0.503379,0.007978,0.156923,0.086916,0.160558,0.179101,0.016053
2576,1575718894618,0.093693,0.096475,0.930097,0.099147,0.097778,1.030552,0.109796,0.101081,1.14124,0.106281,0.102726,1.242727,0.099698,0.104375,1.343948,0.101444,0.108957,1.484818,0.130242,0.11674,1.584893,0.105738,0.077602,1.424091,0.076618,-0.057012,1.439828,0.019959,-0.33994,1.483819,-0.019318,-0.497695,1.659818,0.096153,0.136397,1.422298,0.028304,0.254918,1.44628,-0.066843,0.517148,1.532443,-0.114074,0.649956,1.726741,0.10332,0.015013,0.930508,0.066936,0.003245,0.504094,0.027662,-0.007905,0.088029,0.180544,0.016267,0.01796,0.084051,0.177931,0.929443,0.043352,0.166785,0.503407,0.008002,0.156934,0.086964,0.160568,0.179105,0.016068
